TITLE,test
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,test
DATE,26/02/12
TIME,12:28:22
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,1.92847
XUNITS,1/CM
YUNITS,SB
FIRSTX,  998.9459
LASTX, 6001.3891
NPOINTS,    2595
FIRSTY,    37.77779
MAXY,    64.10593
MINY,     2.68397
XYDATA
3174.2566,22.7612
3176.1851,22.6986
3178.1135,22.6412
3180.0420,22.5915
3181.9705,22.5498
3183.8989,22.5135
3185.8274,22.4777
3187.7559,22.4371
3189.6843,22.388
3191.6128,22.33
3193.5413,22.2672
3195.4697,22.206
3197.3982,22.1519
3199.3267,22.1064
3201.2551,22.0662
3203.1836,22.0244
3205.1121,21.975
3207.0405,21.9156
3208.9690,21.8488
3210.8975,21.7807
3212.8259,21.718
3214.7544,21.6654
3216.6829,21.6235
3218.6113,21.5891
3220.5398,21.5568
3222.4683,21.5208
3224.3967,21.4778
3226.3252,21.4284
3228.2537,21.3763
3230.1821,21.3261
3232.1106,21.28
3234.0391,21.2365
3235.9675,21.1919
3237.8960,21.1431
3239.8245,21.0903
3241.7529,21.0372
3243.6814,20.988
3245.6099,20.9443
3247.5383,20.9041
3249.4668,20.8632
3251.3953,20.8186
3253.3237,20.771
3255.2522,20.7242
3257.1807,20.6821
3259.1091,20.6456
3261.0376,20.6115
3262.9661,20.5737
3264.8945,20.5265
3266.8230,20.4675
3268.7515,20.3994
3270.6799,20.329
3272.6084,20.2645
3274.5369,20.2128
3276.4653,20.1757
3278.3938,20.1496
3280.3223,20.1265
3282.2507,20.0973
